,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
1904,1904,MGLU3_2022,0.0,37.06,1.9,9.56,23.96,0.5,0.49,3.24,1.13,11.82,29.65,0.07,1.44,0.0,0.41,2.27,5.68,0.28,0.72,1.48,27.99,5.19,2.07,1.34,4.69,1.32,0.01,0.99,25.49,0.0,4.45988
1905,1905,MGLU3_2023,0.0,36.66,1.53,6.56,15.69,0.39,0.39,6.2,0.84,8.41,20.12,0.06,1.41,41.89,0.43,1.85,4.43,0.26,0.74,1.14,28.51,5.95,2.49,1.06,4.17,1.08,1.31,1.01,25.49,0.0,3.017338709677419
1916,1916,CBEE3_2019,1.23,11.81,0.9,3.03,5.13,0.56,0.31,3.3,0.41,6.32,10.7,1.68,21.97,0.0,0.98,3.29,5.57,0.35,0.65,0.72,16.48,18.44,10.9,4.73,7.63,2.64,6.53,0.56,5.2,7.47,19.82133333333333
1917,1917,CBEE3_2020,2.0,67.78,0.92,4.25,10.57,0.53,0.28,13.27,0.4,9.27,23.05,0.29,21.55,0.0,1.09,5.02,12.48,0.31,0.69,1.08,12.79,12.53,5.04,0.79,1.36,0.42,3.5,0.53,3.81,0.0,17.102882882882884
1918,1918,CBEE3_2021,0.3,45.95,1.03,3.75,7.32,0.45,0.24,2.19,0.31,9.25,18.05,0.5,22.28,0.0,1.51,5.5,10.73,0.23,0.77,0.69,15.08,12.06,6.18,0.98,2.25,0.51,5.26,0.52,13.66,0.0,22.010816326530612
1919,1919,CBEE3_2022,2.65,35.07,0.62,2.38,4.22,0.42,0.19,2.41,0.24,6.02,10.71,0.38,21.79,0.0,0.95,3.65,6.48,0.31,0.69,0.71,17.39,17.64,9.92,1.19,1.76,0.55,7.33,0.46,7.69,0.0,18.91076923076923
1920,1920,CBEE3_2023,0.0,20.43,0.7,0.0,4.67,0.49,0.21,0.97,0.26,0.0,11.14,0.72,21.13,0.04,0.97,0.0,6.47,0.3,0.7,0.46,17.0,0.0,10.48,2.39,3.43,1.04,7.07,0.44,7.69,0.0,14.0935
1946,1946,FESA3_2019,3.68,13.31,1.61,10.26,16.42,2.3,1.07,6.72,1.43,8.65,13.83,2.5,20.74,0.0,0.17,1.12,1.79,0.67,0.33,2.71,20.2,22.41,14.01,17.29,12.07,8.05,6.23,0.47,9.09,19.33,6.304102564102564
1947,1947,FESA3_2020,2.69,39.65,1.57,6.9,9.92,1.71,0.98,7.89,1.35,5.72,8.22,0.79,19.99,0.0,0.14,0.61,0.88,0.63,0.37,1.83,27.37,24.72,17.19,4.3,3.95,2.48,12.04,0.58,11.62,16.63,6.216
1948,1948,FESA3_2021,1.34,7.83,2.12,5.49,6.29,2.11,1.48,5.43,2.52,4.75,5.44,7.28,26.83,0.0,0.08,0.21,0.25,0.7,0.3,2.95,43.25,38.35,33.52,26.9,27.13,18.93,26.74,0.7,16.87,55.97,11.3651912568306
1949,1949,FESA3_2022,8.25,4.99,1.74,4.13,4.56,1.69,1.3,4.46,2.23,3.42,3.78,12.03,34.42,0.0,0.17,0.41,0.46,0.75,0.25,3.35,46.29,40.85,36.99,33.84,34.95,26.12,28.98,0.77,23.14,31.53,12.753461538461538
1950,1950,FESA3_2023,2.77,11.46,1.69,9.46,12.66,2.11,1.33,4.51,2.24,6.68,8.94,5.43,36.78,0.2,0.21,1.18,1.58,0.79,0.21,3.6,28.8,22.3,16.65,18.39,14.76,11.59,10.08,0.63,23.14,12.19,14.939538461538461
1978,1978,MTIG4_2019,0.6,1.28,0.46,5.09,18.54,0.13,0.14,0.61,0.21,0.0,0.0,56.82,158.58,0.0,1.6,17.71,64.57,0.3,0.7,0.6,15.87,2.64,0.72,10.44,35.83,10.75,31.1,1.03,10.03,0.0,78.51851851851852
1979,1979,MTIG4_2020,0.0,0.89,0.62,4.52,1.94,0.12,0.1,0.59,0.15,0.0,0.0,64.96,93.61,0.0,3.37,24.66,10.56,0.16,0.84,0.67,10.69,2.62,6.12,13.32,69.4,11.19,21.36,0.84,0.14,0.0,43.035405405405406
1980,1980,MTIG4_2021,0.0,1.0,0.19,20.58,3.11,0.2,0.11,0.15,0.16,0.0,0.0,40.19,206.18,0.0,0.0,183.57,27.78,0.58,1.58,0.28,0.8,0.96,6.36,19.9,19.18,11.11,23.11,0.56,19.4,0.0,48.672285714285714
1981,1981,MTIG4_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.06,0.0,0.0,1.27,1.17,0.1,1.1,0.27,16.12,58.94,64.07,113.09,725.28,74.53,104.33,0.66,17.44,0.0,32.387499999999996
1996,1996,CPLE11_2021,11.21,3.54,0.8,0.0,3.22,0.73,0.35,5.46,0.46,0.0,4.75,9.05,39.9,0.0,0.38,0.0,1.53,0.44,0.55,1.4,20.28,0.0,22.71,20.65,22.68,10.0,12.31,0.48,12.85,40.78,26.610813953488375
1997,1997,CPLE11_2022,11.3,18.94,1.01,0.0,7.22,0.96,0.42,9.7,0.52,0.0,10.58,2.03,38.04,0.0,0.47,0.0,3.35,0.42,0.57,1.3,22.8,0.0,13.3,5.07,5.34,2.24,8.09,0.44,9.35,1.47,32.13196
1998,1998,CPLE11_2023,3.28,14.94,1.29,0.0,10.03,1.36,0.54,6.92,0.71,0.0,13.24,3.35,38.98,0.12,0.41,0.0,3.21,0.42,0.58,1.48,21.02,0.0,13.52,9.07,8.61,3.59,7.22,0.4,9.35,14.12,39.110081632653056
2009,2009,ENGI11_2019,2.02,42.66,3.41,5.55,8.29,0.98,0.49,8.36,0.66,9.68,14.46,1.25,15.7,0.0,2.53,4.13,6.16,0.14,0.84,1.31,16.34,17.58,11.77,2.29,7.99,1.16,8.0,0.51,19.08,10.18,41.209848484848486
2010,2010,ENGI11_2020,1.15,12.94,2.86,4.73,7.03,0.93,0.42,15.93,0.59,8.25,12.28,4.05,18.32,0.0,2.13,3.53,5.25,0.15,0.84,1.1,17.99,19.77,13.29,7.23,22.09,3.22,7.85,0.45,10.79,35.22,42.2289156626506
2011,2011,ENGI11_2021,8.9,6.21,1.91,2.72,3.48,0.61,0.29,5.73,0.41,5.64,7.21,7.14,23.24,0.0,2.15,2.92,3.73,0.15,0.82,1.27,21.52,22.35,17.47,9.79,32.24,4.73,11.99,0.48,17.52,75.71,41.73097165991903
2012,2012,ENGI11_2022,2.62,8.44,1.64,2.58,3.15,0.68,0.3,12.02,0.4,5.79,7.08,5.24,27.02,0.0,2.04,3.21,3.93,0.18,0.79,1.11,27.13,26.4,21.59,8.06,19.38,3.58,12.31,0.44,14.21,30.76,41.75244
2013,2013,ENGI11_2023,2.79,13.0,1.82,3.04,3.83,0.81,0.34,58.53,0.44,6.57,8.26,4.14,29.54,0.52,2.11,3.53,4.44,0.18,0.77,0.98,27.18,26.6,21.15,6.23,14.02,2.59,11.08,0.42,14.21,24.77,45.05137096774193
2023,2023,BPHA3_2019,0.0,0.06,0.0,0.0,0.8,8.28,0.99,0.0,0.0,0.0,1.66,10.4,2.58,0.0,0.0,0.0,0.85,4.15,5.15,0.06,98.02,0.0,0.0,0.0,0.0,16.69,0.0,0.12,69.37,0.0,1.375593220338983
2039,2039,CEPE3_2020,1.29,43.71,5.57,11.44,17.76,1.38,0.83,85.45,1.11,16.22,25.18,2.91,22.81,0.0,2.78,5.71,8.86,0.15,0.85,1.04,15.77,12.08,7.78,3.16,12.75,1.9,6.53,0.6,8.76,62.59,59.21
2054,2054,ETER3_2019,0.0,10.05,45.04,2.81,3.4,0.26,0.23,31.92,0.41,5.12,6.18,0.42,0.09,0.0,0.0,2.31,2.79,0.01,1.01,1.02,14.03,9.24,7.65,2.59,448.16,2.32,17.75,0.9,12.96,0.0,1.9620202020202022
2055,2055,ETER3_2020,0.0,4.12,3.04,3.14,3.47,0.96,0.88,2.47,2.52,3.07,3.39,3.07,4.16,0.0,0.07,0.07,0.08,0.29,0.71,2.2,33.27,30.42,27.6,23.23,73.87,21.3,54.62,0.92,6.86,40.09,5.013493975903614
2056,2056,ETER3_2021,1.15,4.81,2.3,3.58,3.75,1.15,1.28,2.44,4.77,3.08,3.22,4.36,9.12,0.0,0.32,0.5,0.53,0.56,0.44,3.54,43.72,32.24,30.78,23.98,47.83,26.62,44.62,1.11,6.3,0.0,16.434777327935223
2057,2057,ETER3_2022,9.38,4.8,0.98,3.32,3.74,0.56,0.54,1.53,1.3,3.18,3.58,2.23,10.95,0.0,0.04,0.14,0.16,0.55,0.45,2.52,31.32,16.74,14.87,11.59,20.35,11.26,19.62,0.97,12.27,0.0,11.798879999999999
2058,2058,ETER3_2023,0.92,9.03,0.74,4.55,6.53,0.45,0.42,1.68,0.82,5.47,7.85,0.94,11.5,0.13,0.15,0.92,1.32,0.57,0.43,2.07,26.5,9.96,6.94,5.02,8.19,4.66,8.4,0.93,12.27,0.0,9.423629032258065
2069,2069,PDTC3_2019,0.0,9.77,2.9,81.09,13.65,0.0,0.83,76.21,0.91,76.01,12.8,0.33,1.12,0.0,0.18,0.0,0.86,0.29,0.71,1.16,0.0,0.0,0.0,0.0,29.64,8.54,6.92,0.0,0.0,0.0,2.81510101010101
2070,2070,PDTC3_2020,0.0,29.72,4.97,0.0,28.81,3.02,1.36,3.93,5.91,0.0,30.0,0.22,1.31,0.0,0.21,0.0,1.19,0.27,0.73,1.82,36.43,0.0,10.49,10.17,16.71,4.57,9.3,0.45,173.12,0.0,4.251124497991968
2071,2071,PDTC3_2021,0.0,21.49,4.28,0.0,9.92,1.6,1.28,3.55,5.33,0.0,10.29,0.33,1.64,0.0,0.16,0.0,0.37,0.3,0.7,1.9,35.67,0.0,16.1,7.43,19.91,5.94,19.72,0.8,225.48,24.61,6.563036437246963
2072,2072,PDTC3_2022,0.0,24.61,1.77,0.0,8.84,0.66,0.48,1.42,1.79,0.0,11.97,0.12,1.73,0.0,0.63,0.0,3.13,0.27,0.73,1.87,31.96,0.0,7.43,2.67,7.19,1.96,9.78,0.74,276.1,12.33,4.2561599999999995
2073,2073,PDTC3_2023,0.0,10.72,1.6,0.0,6.26,0.64,0.45,1.23,1.49,0.0,7.91,0.29,1.93,0.01,0.42,0.0,1.65,0.28,0.72,2.1,35.71,0.0,10.17,5.93,14.89,4.19,13.54,0.71,276.1,3.91,2.613024193548387
2085,2085,WLMM3_2019,1.46,9.49,1.13,7.66,8.44,0.44,0.92,3.21,1.47,7.21,7.94,1.37,11.54,0.0,0.08,0.55,0.6,0.82,0.18,4.16,12.71,5.69,5.17,4.59,11.85,9.66,10.95,2.1,4.61,32.48,7.858367346938776
2086,2086,WLMM3_2020,1.45,14.73,1.74,9.86,10.33,0.81,1.41,4.25,2.46,10.65,11.16,1.49,12.68,0.0,0.28,1.58,1.65,0.81,0.19,4.44,15.57,8.2,7.83,5.49,11.78,9.55,11.61,1.74,14.81,68.85,14.383101265822786
2087,2087,WLMM3_2021,1.68,11.71,2.28,8.84,9.09,0.67,1.85,5.03,3.54,8.59,8.83,2.9,14.88,0.0,0.28,1.09,1.12,0.81,0.19,4.39,12.94,7.53,7.32,5.69,19.51,15.83,17.63,2.78,34.55,0.0,24.857388059701492
2088,2088,WLMM3_2022,5.66,6.67,1.26,4.99,5.12,0.4,0.96,2.43,2.2,5.31,5.44,3.22,17.08,0.0,0.04,0.17,0.17,0.77,0.23,3.41,13.34,7.94,7.75,5.94,18.86,14.45,15.45,2.43,32.16,0.0,23.091379310344827
2089,2089,WLMM3_2023,2.95,7.7,1.21,5.31,5.46,0.38,0.99,2.25,2.25,5.79,5.96,2.9,18.4,1.13,0.14,0.6,0.61,0.81,0.19,4.54,12.97,7.24,7.04,4.99,15.77,12.8,15.79,2.56,32.16,0.0,23.72
2101,2101,JBSS3_2019,0.01,11.6,2.38,3.56,5.22,0.34,0.56,5.23,0.83,5.74,8.41,2.22,10.86,0.0,1.45,2.18,3.19,0.23,0.74,1.47,15.62,9.66,6.59,2.97,20.48,4.8,14.56,1.62,11.17,24.41,19.549848484848486
2102,2102,JBSS3_2020,2.28,13.5,1.55,2.19,3.03,0.23,0.38,3.15,0.6,3.83,5.28,1.75,15.29,0.0,1.15,1.63,2.25,0.24,0.73,1.48,16.73,10.47,7.59,1.7,11.46,2.81,15.44,1.65,10.65,0.18,18.190562248995985
2103,2103,JBSS3_2021,7.95,4.4,2.04,2.19,2.79,0.26,0.44,3.74,0.73,3.84,4.9,8.63,18.59,0.0,1.54,1.65,2.11,0.21,0.77,1.4,18.87,11.75,9.2,5.84,46.43,9.89,18.25,1.69,15.53,144.69,26.395425101214574
2104,2104,JBSS3_2022,9.1,3.16,1.05,4.98,0.0,0.13,0.23,2.01,0.38,13.0,0.0,6.97,20.89,0.0,1.69,8.01,0.0,0.22,0.76,1.44,0.0,2.61,0.0,4.12,33.35,7.43,0.0,1.8,18.1,96.01,28.30436
2105,2105,JBSS3_2023,4.01,45.81,1.32,6.79,2.97,0.15,0.26,1.56,0.43,16.66,7.3,0.54,18.92,0.49,1.92,9.87,4.33,0.2,0.79,1.7,5.62,2.26,5.15,0.33,2.87,0.56,15.01,1.68,18.1,17.69,18.868104838709677
2116,2116,BRGE6_2019,5.97,16.48,0.69,56.45,62.25,28.75,0.25,0.67,0.64,52.96,58.4,0.68,16.18,0.0,1.47,119.81,132.11,0.36,0.47,2.52,224.34,50.94,46.2,174.43,4.21,1.51,0.22,0.01,3.11,4.08,11.07391304347826
2117,2117,BRGE6_2020,3.81,33.17,1.1,28.52,29.35,53.16,0.45,1.05,1.14,15.71,16.16,0.56,16.76,0.0,1.27,32.87,33.83,0.41,0.4,3.39,301.47,186.4,181.11,160.27,3.33,1.35,1.68,0.01,1.53,8.54,18.51294117647059
2118,2118,BRGE6_2021,8.17,30.91,0.53,29.48,27.6,152.76,0.22,0.57,0.52,0.0,0.0,0.29,16.97,0.0,1.16,64.41,60.3,0.41,0.42,2.8,0.0,518.18,553.42,494.15,1.72,0.7,2.42,0.0,32.32,18.92,12.548125
2119,2119,BRGE6_2022,6.3,10.53,0.69,13.19,16.64,232.52,0.26,0.76,0.66,10.95,13.82,1.14,17.51,0.0,1.18,22.72,28.66,0.38,0.46,2.33,0.0,0.0,0.0,0.0,6.51,2.48,2.77,0.0,31.54,10.41,10.287272727272727
2120,2120,BRGE6_2023,4.59,17.79,0.63,20.93,124.08,238.57,0.29,0.76,0.64,17.88,106.0,0.65,18.16,0.45,1.15,38.02,225.39,0.45,0.36,3.13,0.0,0.0,192.28,0.0,3.56,1.61,1.43,0.0,31.54,1.46,10.071190476190477
2132,2132,PNVL3_2019,0.86,34.65,5.07,12.37,22.21,0.98,1.82,7.6,4.37,14.07,25.27,17.0,116.07,0.0,0.83,2.02,3.62,0.36,0.64,1.7,29.69,7.89,4.4,2.82,14.64,5.26,11.24,1.87,7.62,9.23,13.762291666666668
2133,2133,PNVL3_2020,0.62,58.81,3.27,15.73,35.83,1.17,1.5,4.73,4.04,16.68,37.99,0.37,6.67,0.0,0.21,1.03,2.36,0.46,0.54,2.03,29.22,7.45,3.27,1.99,5.56,2.56,5.37,1.28,7.26,4.4,23.057489361702128
2134,2134,PNVL3_2021,1.31,25.22,1.91,7.72,19.73,0.62,0.84,3.45,2.03,0.0,0.0,0.53,6.96,0.0,0.46,1.86,4.74,0.44,0.56,1.71,30.65,8.04,3.15,2.46,7.59,3.34,5.63,1.35,8.67,8.4,17.077894736842104
2135,2135,PNVL3_2022,2.19,17.66,1.38,4.74,11.11,0.38,0.56,2.77,1.3,0.0,0.0,0.57,7.37,0.0,0.64,2.22,5.2,0.41,0.59,1.55,31.14,8.07,3.44,2.16,7.79,3.16,6.53,1.46,12.06,7.62,11.3964
2136,2136,PNVL3_2023,0.4,22.82,1.76,5.76,12.82,0.46,0.68,2.78,1.66,8.09,17.99,0.59,7.57,7.47,0.71,2.32,5.17,0.39,0.61,1.71,30.91,8.06,3.62,2.04,7.73,2.99,6.9,1.47,12.06,8.04,11.228387096774194
2147,2147,CTSA4_2019,0.63,26.02,0.96,5.87,7.96,0.6,0.46,3.95,0.83,0.0,0.0,0.27,7.33,0.0,0.72,4.4,5.96,0.48,0.52,1.36,20.92,10.18,7.51,2.3,3.68,1.77,6.6,0.77,2.57,61.71,7.897177914110429
2148,2148,CTSA4_2020,1.49,60.47,0.8,8.75,16.77,0.48,0.35,65.39,0.59,0.0,0.0,0.03,2.55,0.0,0.88,9.64,18.49,0.44,0.56,1.01,15.55,5.48,2.86,0.79,1.33,0.58,1.39,0.73,6.86,0.0,8.76890829694323
2149,2149,CTSA4_2021,0.0,5.67,0.5,2.48,3.07,0.26,0.23,7.96,0.39,0.0,0.0,0.24,2.74,0.0,0.52,2.57,3.18,0.45,0.55,1.08,15.79,10.32,8.32,4.51,8.89,4.04,8.85,0.89,9.79,0.0,8.262672064777327
2150,2150,CTSA4_2022,0.0,7.38,0.15,1.29,1.87,0.11,0.07,0.94,0.1,0.0,0.0,0.22,11.19,0.0,0.42,3.73,5.41,0.5,0.5,0.78,8.73,8.65,5.96,1.51,1.99,0.99,1.74,0.66,0.42,20.88,3.5302399999999996
2151,2151,CTSA4_2023,0.0,1.23,0.26,0.0,3.62,0.56,0.1,1.18,0.14,0.0,19.18,1.77,8.28,0.03,0.76,0.0,10.51,0.36,0.64,1.37,22.39,0.0,15.56,45.69,21.36,7.79,4.49,0.17,0.42,0.0,1.9372064777327935
2163,2163,AMAR3_2019,0.0,24.12,1.91,14.62,40.49,0.94,0.67,3.27,1.65,18.9,52.36,0.55,6.96,0.0,0.56,4.28,11.86,0.35,0.65,1.54,46.19,6.43,2.32,3.9,7.91,2.8,1.17,0.72,2.93,0.0,42.98232323232323
2164,2164,AMAR3_2020,0.0,0.0,1.8,9.62,6.09,0.83,0.53,5.5,1.13,14.58,9.23,0.0,3.79,0.0,0.93,4.97,3.14,0.29,0.71,1.22,37.31,8.66,13.69,0.0,0.0,0.0,12.12,0.64,7.53,0.0,41.90863453815261
2165,2165,AMAR3_2021,0.0,10.69,0.99,13.84,90.97,0.39,0.29,2.86,0.6,30.56,200.86,0.36,3.82,0.0,1.4,16.72,109.88,0.25,0.73,1.2,46.62,2.85,0.43,3.69,10.83,2.72,3.83,0.74,2.46,0.0,30.53846153846154
2166,2166,AMAR3_2022,0.0,0.83,0.83,2.52,1.77,0.16,0.14,3.27,0.28,9.72,6.84,1.51,1.51,0.0,2.36,7.2,5.06,0.15,0.75,1.09,38.59,6.18,8.78,18.89,100.42,14.99,13.48,0.79,0.89,0.0,12.055
2167,2167,AMAR3_2023,0.0,0.43,2.37,0.81,0.7,0.11,0.1,0.78,0.17,4.37,3.74,8.71,1.57,0.0,10.33,3.56,3.04,0.04,0.96,0.75,35.54,13.98,16.35,26.68,554.09,24.09,27.15,0.9,0.89,0.0,3.8811693548387094
2193,2193,MSPA3_2019,0.8,8.75,0.36,11.98,7.83,2.63,0.22,4.65,0.24,0.0,0.0,5.71,137.92,0.0,0.01,0.3,0.2,0.62,0.38,2.65,37.2,21.97,33.58,30.06,4.14,2.56,4.44,0.09,14.68,0.0,47.58583333333333
2194,2194,MSPA3_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,129.21,0.0,0.07,1.21,0.86,0.59,0.41,1.76,22.36,46.36,65.25,54.53,6.63,3.94,8.9,0.07,2.17,0.0,48.464166666666664
2195,2195,MSPA3_2021,0.0,9.55,0.38,81.53,10.28,2.15,0.21,5.25,0.24,101.78,12.83,5.08,128.57,0.0,0.1,20.75,2.62,0.57,0.43,1.8,25.55,2.64,20.97,22.55,3.95,2.24,3.54,0.1,22.81,0.0,48.2675
2196,2196,MSPA3_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,128.95,0.0,0.14,6.15,28.23,0.58,0.42,1.43,35.11,9.39,2.05,0.75,0.18,0.11,0.64,0.14,6.46,47.56,49.195
2197,2197,MSPA3_2023,0.12,9.0,0.36,4.7,6.65,1.54,0.21,6.07,0.23,6.02,8.52,5.14,130.22,0.04,0.11,1.4,1.98,0.58,0.42,1.56,38.88,32.77,23.14,17.1,3.94,2.3,4.1,0.13,6.46,2.91,46.19
2201,2201,ALPK3_2020,0.0,10.54,2.66,0.0,220.01,2.78,0.67,2.97,0.72,0.0,395.58,0.88,3.5,0.0,2.12,0.0,175.57,0.25,0.75,0.25,25.38,0.0,1.26,26.33,25.21,6.34,0.3,0.24,0.0,0.0,9.566455696202532
2202,2202,ALPK3_2021,0.0,3.93,1.58,0.0,27.13,1.05,0.34,2.12,0.38,0.0,66.31,1.07,2.65,0.0,2.29,0.0,39.18,0.22,0.78,0.36,24.78,0.0,3.88,26.75,40.22,8.67,1.81,0.32,0.0,0.0,7.0397165991902835
2203,2203,ALPK3_2022,0.0,2.08,0.75,0.0,4.41,0.3,0.13,0.54,0.15,0.0,20.67,0.75,2.08,0.0,2.97,0.0,16.25,0.16,0.83,0.3,28.49,0.0,6.81,14.45,38.79,6.27,3.96,0.43,3.17,0.0,3.02364
2204,2204,ALPK3_2023,0.0,9.58,2.73,0.0,7.43,0.8,0.4,3.46,0.47,0.0,16.08,0.5,1.75,0.28,3.17,0.0,8.65,0.15,0.85,0.55,29.9,0.0,10.81,8.39,28.46,4.21,7.28,0.5,3.17,0.0,3.242983870967742
2206,2206,DESK3_2021,0.0,61.85,1.81,12.87,23.2,4.57,0.74,6.34,0.99,14.9,26.86,0.3,10.13,0.0,0.28,2.03,3.65,0.41,0.59,1.85,56.91,35.51,19.7,7.39,2.93,1.19,4.09,0.16,0.0,0.0,20.50339285714286
2207,2207,DESK3_2022,0.18,14.55,0.75,0.0,3.18,0.98,0.28,11.5,0.33,0.0,6.05,0.55,10.7,0.0,0.67,0.0,2.87,0.37,0.62,0.87,59.13,0.0,30.87,6.75,5.14,1.9,10.95,0.28,0.0,0.0,11.81628
2208,2208,DESK3_2023,0.14,18.24,1.29,3.84,5.24,1.77,0.55,23.17,0.64,5.47,7.46,0.77,10.94,0.2,0.55,1.63,2.22,0.43,0.56,0.84,63.04,45.97,33.72,9.69,7.08,3.03,13.7,0.31,0.0,0.0,11.878266129032259
2220,2220,GFSA3_2019,0.0,75.71,1.16,35.35,101.54,2.6,0.41,1.9,1.38,46.1,132.42,0.11,7.45,0.0,0.35,10.75,30.88,0.35,0.65,1.44,29.41,7.35,2.56,3.43,1.54,0.54,1.54,0.16,24.01,0.0,48.80818181818182
2221,2221,GFSA3_2020,0.0,17.09,0.84,91.97,363.01,1.48,0.35,1.22,1.08,114.39,451.5,0.25,5.2,0.0,0.2,22.42,88.48,0.42,0.58,1.73,20.5,1.61,0.41,8.66,4.9,2.04,0.16,0.24,9.34,0.0,43.74775100401607
2222,2222,GFSA3_2021,0.0,8.35,0.37,3.47,3.22,0.83,0.14,0.44,0.37,8.37,7.76,0.24,5.38,0.0,0.53,4.9,4.54,0.38,0.62,2.13,25.5,23.87,25.74,9.93,4.48,1.72,3.71,0.17,2.22,0.0,32.86404858299595
2223,2223,GFSA3_2022,0.0,4.51,0.21,4.45,2.86,0.33,0.07,0.18,0.25,22.58,14.53,2.2,46.78,0.0,0.86,18.13,11.67,0.32,0.68,2.1,13.47,7.43,11.54,7.32,4.69,1.52,4.07,0.21,7.64,0.0,11.70124
2224,2224,GFSA3_2023,0.0,3.03,0.39,2.85,2.41,0.55,0.13,0.36,0.41,10.15,8.6,3.44,26.68,0.0,1.0,7.31,6.19,0.32,0.68,2.03,3.46,19.49,23.01,18.28,12.88,4.13,8.1,0.23,7.64,0.0,6.905120967741936
2235,2235,ALPA4_2019,0.0,71.23,7.39,42.51,45.5,5.26,4.32,14.42,10.21,38.19,40.88,0.47,4.49,0.0,0.11,0.63,0.67,0.58,0.4,2.08,50.29,12.37,11.56,7.38,10.37,6.06,10.54,0.82,1.55,0.44,22.313535353535354
2236,2236,ALPA4_2020,0.13,176.17,8.38,90.7,90.05,7.34,5.13,17.61,11.57,84.73,84.12,0.24,5.01,0.0,0.15,1.65,1.64,0.61,0.37,2.1,52.34,8.09,8.15,4.17,4.75,2.91,8.16,0.7,3.59,12.43,32.789558232931725
2237,2237,ALPA4_2021,1.18,31.57,6.41,29.45,35.16,5.51,2.71,20.4,4.53,26.35,31.46,1.17,5.77,0.0,0.14,0.64,0.76,0.42,0.57,0.75,49.55,18.72,15.68,17.46,20.31,8.59,15.86,0.49,0.53,13.78,44.6919028340081
2238,2238,ALPA4_2022,0.0,84.8,1.79,40.77,51.22,2.46,1.21,4.52,2.18,38.98,48.97,0.18,8.43,0.0,0.11,2.48,3.12,0.68,0.32,2.52,46.1,6.04,4.81,2.9,2.11,1.43,1.62,0.49,2.36,19.63,21.71184
2239,2239,ALPA4_2023,0.0,24.55,1.28,29.97,18.1,1.81,0.87,3.11,1.44,34.02,20.55,0.41,7.89,0.15,0.15,3.59,2.17,0.68,0.32,3.51,40.37,6.02,9.97,7.36,5.22,3.56,8.0,0.48,2.36,0.0,9.516653225806452
2257,2257,CBAV3_2021,0.0,10.96,1.81,4.4,6.02,0.97,0.68,3.55,1.08,5.14,7.02,1.25,7.55,0.0,0.3,0.74,1.01,0.38,0.61,2.06,19.28,21.96,16.07,8.82,16.51,6.21,16.96,0.7,0.0,0.0,11.922068965517242
2258,2258,CBAV3_2022,3.32,7.93,1.35,4.08,6.08,0.78,0.56,3.3,0.86,5.15,7.68,1.46,8.55,0.0,0.36,1.07,1.6,0.42,0.57,1.95,18.69,19.13,12.83,9.83,17.03,7.07,11.33,0.72,0.0,0.0,13.25108
2259,2259,CBAV3_2023,6.78,2.42,0.64,3.31,2.2,0.28,0.23,1.11,0.35,6.74,4.48,2.11,8.03,0.01,0.66,3.43,2.28,0.35,0.63,2.26,12.43,8.45,12.73,11.59,26.28,9.32,18.02,0.8,0.0,0.0,6.029637096774193
2271,2271,HAGA4_2019,0.0,11.36,0.38,0.0,6.63,1.21,0.51,1.3,2.58,0.0,9.54,0.21,6.35,0.0,0.0,0.0,0.7,1.34,2.34,1.93,21.78,0.0,18.2,10.63,3.32,4.45,10.52,0.42,8.09,12.85,1.6876767676767679
2272,2272,HAGA4_2020,0.0,4.39,0.35,0.0,3.26,0.82,0.41,1.16,2.32,0.0,3.81,0.47,5.88,0.0,0.0,0.0,0.1,1.17,2.17,1.76,28.14,0.0,25.23,18.71,7.98,9.34,17.58,0.5,0.12,12.13,2.013413654618474
2273,2273,HAGA4_2021,0.0,2.88,0.37,0.0,2.54,0.55,0.38,1.12,2.17,0.0,3.53,0.67,5.2,0.0,0.0,0.0,1.2,1.03,2.03,1.7,28.86,0.0,21.82,19.27,12.96,13.29,22.51,0.69,9.48,19.66,2.4297975708502024
2274,2274,HAGA4_2022,0.0,2.47,0.24,0.0,3.09,0.49,0.23,0.66,1.48,0.0,1.31,0.47,4.74,0.0,0.0,0.0,3.93,0.95,1.95,1.72,23.18,0.0,15.74,19.68,9.84,9.36,11.26,0.48,2.91,0.0,1.49708
2275,2275,HAGA4_2023,0.0,1.94,0.25,0.0,2.39,0.48,0.24,0.56,1.56,0.0,0.07,0.61,4.67,0.02,0.0,0.0,3.41,0.93,1.93,1.97,25.37,0.0,20.32,24.98,13.04,12.15,15.44,0.49,2.91,0.0,1.1618951612903226
