,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
6435,6435,CESP3_2018,0.18,23.3,0.97,0.0,23.07,4.2,0.66,233.38,0.72,0.0,23.04,0.9,21.69,0.08,0.03,0.0,0.66,0.69,0.31,0.97,23.96,0.0,18.2,18.02,4.15,2.85,3.93,0.16,15.99,0.0,
6436,6436,CESP3_2019,2.73,9.15,1.49,12.33,22.01,6.77,0.82,92.61,0.9,13.47,24.04,3.55,21.82,0.0,0.15,1.28,2.28,0.55,0.45,1.07,30.5,54.93,30.77,74.02,16.28,8.99,6.08,0.12,20.2,15.73,24.00378787878788
6437,6437,CESP3_2020,8.19,5.27,1.26,7.52,11.2,4.75,0.63,133.37,0.68,8.65,12.89,5.28,22.0,0.0,0.15,0.92,1.37,0.5,0.5,1.06,37.95,63.11,42.39,90.17,23.99,11.88,7.3,0.13,8.26,0.0,30.19459677419355
6438,6438,CESP3_2021,9.86,16.34,0.95,4.14,5.46,3.14,0.5,99.72,0.54,4.94,6.51,1.35,23.16,0.0,0.2,0.86,1.13,0.53,0.47,0.94,57.01,75.92,57.55,19.23,5.81,3.06,11.01,0.16,6.56,4.67,26.585182186234817
6439,6439,CESP3_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,30.97,0.0,0.12,0.89,1.26,0.62,0.38,1.09,33.55,61.19,43.12,108.48,24.13,15.05,9.59,0.14,8.84,0.0,22.8
6440,6440,CESP3_2023,0.0,4.45,1.03,6.22,8.18,5.25,0.56,8.08,0.71,5.67,7.45,5.74,24.76,0.0,0.08,0.51,0.67,0.54,0.46,1.46,37.46,84.31,64.14,117.96,23.2,12.53,0.67,0.11,8.84,0.0,
6441,6441,NEMO5_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,8.35,0.13,0.56,1.97,22.42,0.0,15.56,6.56,10.76,1.45,1.21,0.22,0.0,0.0,
6442,6442,NEMO5_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,3.0,0.15,0.55,2.55,30.33,0.0,25.34,5.17,8.31,1.21,6.34,0.23,0.0,0.0,
6443,6443,NEMO5_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,22.05,0.0,1.91,0.0,8.43,0.13,0.57,1.74,22.42,0.0,13.05,0.35,0.62,0.08,2.74,0.22,0.0,0.0,
6444,6444,NEMO5_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.28,0.0,2.26,0.0,12.69,0.11,0.6,2.34,22.46,0.0,9.69,0.83,1.53,0.17,1.76,0.2,0.0,0.0,
6445,6445,NEMO5_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,22.0,0.0,0.84,0.0,9.7,0.4,0.6,0.0,26.33,0.0,16.6,1.07,0.56,0.22,3.68,0.21,0.0,0.0,
6446,6446,NEMO5_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,21.44,0.0,0.95,0.0,8.35,0.37,0.63,0.0,26.27,0.0,16.58,0.77,0.53,0.2,4.46,0.26,12.83,0.0,
6447,6447,NEMO5_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,19.14,0.0,1.29,0.0,4.0,0.33,0.67,0.0,39.5,0.0,29.73,2.26,2.45,0.81,10.41,0.36,17.74,0.0,
6448,6448,NEMO5_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,20.55,0.0,1.01,0.0,7.84,0.35,0.65,0.0,33.49,0.0,13.26,5.49,5.32,1.84,2.4,0.33,15.29,99.43,
6449,6449,NEMO5_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,22.79,0.0,2.4,0.0,2.91,0.14,0.59,1.81,38.68,0.0,30.83,5.55,14.83,2.04,11.74,0.37,15.16,0.0,
6450,6450,NEMO5_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,23.52,0.0,2.52,0.0,2.05,0.08,0.78,5.08,48.5,0.0,37.15,0.75,2.47,0.19,10.11,0.25,18.75,0.0,
6451,6451,NEMO5_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,28.76,0.0,10.9,5.09,20.69,0.05,0.81,1.65,20.25,40.91,10.07,2.96,15.49,0.79,1.63,0.27,29.06,0.0,
6452,6452,NEMO5_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,11.7,0.0,31.53,4.22,7.56,0.02,0.93,2.2,37.74,49.63,27.71,9.65,145.25,2.89,1.9,0.3,24.4,0.0,
6453,6453,NEMO5_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,24.07,0.0,14.06,2.33,3.22,0.03,0.87,2.95,49.68,61.42,44.37,5.73,56.44,1.97,18.96,0.34,32.9,34.08,
6454,6454,NEMO5_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,54.1,0.0,6.14,1.96,2.59,0.07,0.75,2.57,50.19,58.91,44.58,12.96,69.05,4.85,15.73,0.37,36.49,61.7,
6455,6455,NEMO5_2023,0.0,3.82,1.53,0.0,1.12,0.42,0.13,0.74,0.18,0.0,3.55,13.87,34.64,0.96,4.84,0.0,3.55,0.08,0.7,2.82,42.65,0.0,37.37,10.96,40.03,3.38,9.57,0.31,36.49,52.36,
6456,6456,EVEN3_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2.71,2.86,0.46,0.54,4.02,33.31,13.43,12.72,7.14,7.27,3.36,5.75,0.47,0.0,0.0,
6457,6457,EVEN3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,3.18,3.24,0.4,0.6,4.12,28.45,16.38,16.08,10.65,13.56,5.48,7.96,0.51,0.0,0.0,
6458,6458,EVEN3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.94,1.97,0.44,0.56,2.69,27.39,17.48,17.2,12.91,17.91,7.85,10.34,0.61,0.0,0.0,
6459,6459,EVEN3_2011,4.16,6.38,0.92,5.04,5.14,0.76,0.41,0.69,3.6,8.44,8.6,0.97,6.72,0.0,0.62,3.4,3.47,0.4,0.53,3.11,27.28,15.0,14.71,11.85,14.43,5.8,6.62,0.49,0.0,0.0,
6460,6460,EVEN3_2012,2.45,8.54,1.24,5.13,5.26,0.87,0.5,0.81,2.76,7.61,7.8,1.1,7.58,0.63,0.6,2.48,2.54,0.4,0.51,4.12,28.32,17.03,16.6,10.23,14.52,5.88,9.65,0.57,0.0,0.0,
6461,6461,EVEN3_2013,3.21,6.72,0.96,5.52,5.75,0.77,0.4,0.77,1.4,8.76,9.13,1.21,8.52,0.67,0.56,3.24,3.38,0.41,0.52,3.49,28.28,14.02,13.45,11.5,14.23,5.89,6.69,0.51,24.34,36.78,
6462,6462,EVEN3_2014,10.6,5.03,0.6,5.56,6.11,0.58,0.26,0.58,0.76,10.59,11.64,1.08,9.1,0.47,0.54,5.03,5.53,0.44,0.5,3.15,27.85,10.35,9.41,11.44,11.89,5.17,3.69,0.45,13.56,15.19,
6463,6463,EVEN3_2015,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,12.56,14.1,0.42,0.52,2.98,23.59,4.78,4.26,4.6,4.69,1.97,1.04,0.43,2.43,16.68,
6464,6464,EVEN3_2016,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,92.72,51.52,0.43,0.52,3.26,19.33,0.85,1.53,0.11,0.09,0.04,1.55,0.35,1.8,61.68,
6465,6465,EVEN3_2017,0.0,3.83,0.74,4.28,3.99,0.93,0.27,0.52,1.63,7.72,7.18,1.5,7.74,0.0,0.59,3.44,3.2,0.37,0.58,2.66,11.1,21.77,23.39,24.32,19.13,7.1,9.81,0.29,11.22,0.0,
6466,6466,EVEN3_2018,0.0,8.4,0.86,0.0,8.35,0.92,0.28,0.56,1.48,0.0,13.03,0.71,7.01,0.16,0.48,0.0,4.68,0.33,0.62,2.73,13.75,0.0,10.96,10.9,10.19,3.39,5.56,0.31,9.72,0.0,
6467,6467,EVEN3_2019,0.0,28.33,2.02,18.89,19.83,1.77,0.68,1.53,2.36,21.54,22.61,0.55,7.69,0.0,0.28,2.65,2.79,0.33,0.62,2.65,24.87,9.34,8.9,6.23,7.14,2.39,3.97,0.38,2.81,13.93,7.737878787878787
6468,6468,EVEN3_2020,1.2,173.54,1.46,33.39,9.37,1.53,0.49,1.19,1.85,22.44,6.29,0.07,8.24,0.0,0.48,10.95,3.07,0.34,0.52,2.3,28.87,4.57,16.28,0.88,0.84,0.28,8.15,0.32,5.4,32.05,9.638674698795182
6469,6469,EVEN3_2021,12.61,6.04,0.77,5.14,5.27,0.61,0.24,0.55,0.88,2.83,2.9,1.09,8.59,0.0,0.34,2.31,2.37,0.31,0.56,2.38,27.77,11.93,11.65,10.16,12.7,3.9,7.68,0.38,5.48,162.14,7.9711740890688265
6470,6470,EVEN3_2022,3.28,9.3,0.51,7.14,7.73,0.42,0.15,0.32,0.61,5.73,6.21,0.49,9.02,0.0,0.1,1.41,1.53,0.29,0.59,2.48,22.54,5.87,5.42,4.5,5.46,1.56,1.98,0.35,10.85,0.0,5.25624
6471,6471,EVEN3_2023,3.07,10.32,0.85,9.85,9.53,0.65,0.23,0.42,1.02,10.94,10.59,0.79,9.69,1.16,0.09,1.09,1.06,0.27,0.6,3.51,20.53,6.58,6.8,6.28,8.2,2.25,2.68,0.36,10.85,0.0,5.695120967741936
6472,6472,MAPT4_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,9.07,0.0,0.0,0.0,0.0,0.0,21.09,170.19,18.64,0.0,0.0,0.0,
6473,6473,MAPT4_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.9,5.9,0.0,0.0,0.0,0.0,0.0,67.4,330.44,3.62,0.0,0.0,0.0,
6474,6474,MAPT4_2010,0.0,153.98,4.39,153.98,153.98,0.0,22.11,461.93,22.11,180.18,180.18,0.01,0.42,0.0,0.0,0.0,0.0,5.04,6.04,0.0,0.0,0.0,0.0,0.0,2.85,14.36,2.85,0.0,0.0,0.0,
6475,6475,MAPT4_2011,0.0,15.8,1.4,15.93,15.93,0.0,7.73,153.15,7.73,20.78,20.78,0.04,0.47,0.07,0.0,0.0,0.0,5.53,6.53,0.0,0.0,0.0,0.0,0.0,8.84,48.9,8.77,0.0,0.0,0.0,
6476,6476,MAPT4_2012,0.0,26.35,0.85,26.72,26.72,0.0,4.87,0.0,4.87,0.0,0.0,0.02,0.48,0.42,0.0,0.0,0.0,5.71,6.71,0.0,0.0,0.0,0.0,0.0,3.24,18.5,3.19,0.0,0.0,0.0,
6477,6477,MAPT4_2013,0.0,46.98,1.37,46.98,46.98,0.0,8.08,0.0,8.08,0.0,0.0,0.01,0.5,6.72,0.0,0.0,0.0,5.89,6.89,0.0,0.0,0.0,0.0,0.0,2.92,17.21,2.92,0.0,0.0,0.0,
6478,6478,MAPT4_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.51,0.0,0.0,0.0,0.0,6.06,7.06,0.0,0.0,0.0,0.0,0.0,2.94,17.85,2.94,0.0,0.0,0.0,
6479,6479,MAPT4_2015,0.0,1.1,0.05,1.1,1.1,0.0,0.3,57.43,0.3,0.0,0.0,0.23,5.33,0.02,0.0,0.0,0.0,6.34,7.34,0.0,0.0,0.0,0.0,0.0,4.27,27.04,4.27,0.0,0.0,0.0,
6480,6480,MAPT4_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,5.55,0.0,0.0,0.0,0.0,6.59,7.59,0.0,0.0,0.0,0.0,0.0,3.92,25.87,3.88,0.0,0.0,0.0,
6481,6481,MAPT4_2017,0.0,22.81,0.61,23.14,23.14,0.0,4.16,459.45,4.16,0.0,0.0,0.15,5.7,0.77,0.0,0.0,0.0,6.78,7.78,0.0,0.0,0.0,0.0,0.0,2.69,18.24,2.65,0.0,0.0,0.0,
6482,6482,MAPT4_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,5.89,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,3.25,22.77,3.16,0.0,0.0,0.0,
6483,6483,MAPT4_2019,0.0,183.16,5.35,0.0,185.43,0.0,38.62,0.0,38.62,0.0,0.0,0.18,6.07,0.0,0.0,0.0,0.0,7.21,8.21,0.0,0.0,0.0,0.0,0.0,2.92,21.09,2.89,0.0,0.0,0.0,67.97307692307692
6484,6484,MAPT4_2020,0.0,259.45,7.67,0.0,260.99,0.0,57.06,0.0,57.06,0.0,266.39,0.19,6.25,0.0,0.0,0.0,0.0,7.43,8.43,0.0,0.0,0.0,0.0,0.0,2.96,21.99,2.94,0.0,0.0,0.0,45.053378378378376
6485,6485,MAPT4_2021,0.0,139.38,4.19,0.0,140.17,0.0,32.1,0.0,32.1,0.0,0.0,0.19,6.45,0.0,0.0,0.0,0.0,7.66,8.66,0.0,0.0,0.0,0.0,0.0,3.0,23.03,2.99,0.0,0.0,0.0,40.447407407407404
6486,6486,MAPT4_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,6.63,0.0,0.0,0.0,0.0,7.88,8.88,0.0,0.0,0.0,0.0,0.0,2.74,21.6,2.74,0.0,0.0,0.0,16.403333333333332
6487,6487,MAPT4_2023,0.0,50.35,1.18,0.0,45.94,0.0,9.51,0.0,9.51,0.0,108.57,0.16,6.77,4.59,0.0,0.0,0.0,8.05,9.05,0.0,0.0,0.0,0.0,0.0,2.35,18.89,2.57,0.0,0.0,0.0,8.334285714285715
6488,6488,UNIP3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.2,71.78,0.05,0.95,1.16,40.06,154.93,2.59,165.07,174.23,9.08,1.16,0.06,0.0,0.0,
6489,6489,UNIP3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.38,0.56,0.37,0.63,3.56,38.68,19.8,13.42,9.58,8.1,3.0,3.19,0.31,0.0,0.0,
6490,6490,UNIP3_2011,0.0,81.21,0.95,21.1,21.51,1.05,0.41,1.37,0.93,18.52,18.88,0.01,0.45,0.0,0.09,2.0,2.04,0.43,0.57,3.2,38.83,4.96,4.86,1.29,1.17,0.5,0.05,0.39,0.0,0.0,
6491,6491,UNIP3_2012,0.41,9.78,0.93,6.05,6.5,1.08,0.6,2.14,1.11,5.61,6.02,0.05,0.49,0.01,0.01,0.09,0.09,0.54,0.46,3.08,41.26,17.89,16.65,11.05,9.54,5.1,5.98,0.46,0.0,0.0,
6492,6492,UNIP3_2013,1.15,1.39,0.68,0.0,1.28,2.68,0.3,23.56,0.36,0.0,2.77,0.43,0.89,0.0,0.83,0.0,1.58,0.45,0.55,1.09,46.21,0.0,208.36,192.23,48.53,21.82,25.88,0.11,0.0,0.0,
6493,6493,UNIP3_2014,3.32,6.75,0.57,2.42,3.25,0.57,0.27,52.35,0.33,4.88,6.56,0.08,0.93,0.08,0.62,2.64,3.55,0.48,0.52,0.0,45.16,23.59,17.55,8.45,8.44,4.03,8.91,0.48,16.43,0.0,
6494,6494,UNIP3_2015,3.82,5.6,0.59,3.12,3.12,0.57,0.3,7.12,0.38,4.87,4.87,1.05,9.9,0.17,0.44,2.3,2.3,0.5,0.5,0.0,44.35,18.36,18.36,10.23,10.62,5.28,10.53,0.52,22.12,23.72,
6495,6495,UNIP3_2016,3.85,2.23,0.58,0.0,1.1,0.7,0.18,7.54,0.26,0.0,1.25,3.36,12.95,0.01,0.11,0.0,0.21,0.31,0.63,1.08,43.55,0.0,63.88,31.57,25.96,8.04,20.16,0.25,20.84,129.12,
6496,6496,UNIP3_2017,27.29,4.6,1.41,2.42,3.23,0.46,0.4,33.2,0.59,3.1,4.15,3.62,11.86,0.59,0.44,0.76,1.02,0.29,0.69,0.96,29.97,19.07,14.26,10.02,30.54,8.73,20.91,0.87,53.41,50.44,
6497,6497,UNIP3_2018,6.57,5.93,2.33,3.11,3.77,0.9,0.78,6.66,1.28,3.24,3.93,6.32,16.13,0.08,0.12,0.17,0.2,0.33,0.64,1.42,36.32,29.03,23.94,15.22,39.19,13.06,28.35,0.86,79.28,7.96,
6498,6498,UNIP3_2019,0.77,17.98,2.12,5.37,7.85,1.02,0.84,7.38,1.24,5.65,8.25,1.99,16.9,0.0,0.11,0.28,0.41,0.4,0.6,1.54,26.79,19.04,13.04,5.69,11.78,4.67,14.5,0.82,31.46,21.48,20.219242424242424
6499,6499,UNIP3_2020,2.27,12.56,2.68,4.88,6.17,1.19,1.02,6.99,1.76,4.6,5.82,3.89,18.27,0.0,0.23,0.42,0.53,0.38,0.61,1.54,34.5,24.47,19.35,9.5,21.31,8.16,21.1,0.86,35.12,33.16,21.084859437751003
6500,6500,UNIP3_2021,13.61,4.91,4.26,3.08,3.31,1.55,1.56,9.31,2.86,3.03,3.26,21.02,24.24,0.0,0.06,0.05,0.05,0.37,0.63,1.58,44.56,50.3,46.82,31.56,86.72,31.77,50.39,1.01,47.87,47.86,55.27696356275304
6501,6501,UNIP3_2022,15.48,6.42,3.67,3.24,3.58,1.17,1.42,7.69,2.51,3.39,3.74,12.76,22.31,0.0,0.01,0.01,0.01,0.39,0.61,1.74,44.77,36.14,32.74,18.24,57.22,22.12,44.37,1.21,19.21,34.37,76.35239999999999
6502,6502,UNIP3_2023,4.49,9.43,2.6,5.11,6.18,1.29,1.18,5.75,2.06,5.22,6.31,7.47,27.04,0.16,0.09,0.18,0.22,0.45,0.54,1.92,35.74,25.13,20.79,13.63,27.61,12.51,15.5,0.92,19.21,20.7,69.44657258064517
6503,6503,COCE5_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.57,0.41,0.59,0.94,26.47,0.0,21.99,16.32,34.89,14.34,21.71,0.88,0.0,0.0,
6504,6504,COCE5_2010,9.68,4.66,1.62,0.0,3.32,0.77,0.72,6.64,0.91,0.0,0.0,6.06,17.43,0.0,0.54,0.0,1.11,0.44,0.56,0.68,26.97,0.0,23.26,16.56,34.78,15.34,25.24,0.93,0.0,0.0,
6505,6505,COCE5_2011,12.4,5.69,1.82,0.0,4.32,1.02,0.8,27.42,1.11,0.0,0.0,6.05,18.89,37.26,0.46,0.0,1.08,0.44,0.56,1.1,27.64,0.0,23.65,17.93,32.03,14.05,20.1,0.78,0.0,0.0,
6506,6506,COCE5_2012,7.88,8.34,2.25,0.0,6.46,1.21,0.98,31.22,1.32,0.0,0.0,5.39,20.04,0.77,0.47,0.0,1.36,0.44,0.56,1.14,23.81,0.0,18.75,14.51,26.92,11.8,14.4,0.81,0.0,0.0,
6507,6507,COCE5_2013,6.54,20.89,2.09,0.0,13.13,1.15,0.97,73.0,1.25,0.0,0.0,2.01,20.12,0.33,0.52,0.0,3.27,0.46,0.54,1.06,15.93,0.0,8.74,5.49,10.0,4.64,9.62,0.85,0.0,0.0,
6508,6508,COCE5_2014,2.5,12.24,1.79,0.0,6.02,0.85,0.76,7.75,1.1,0.0,0.0,3.23,22.04,0.2,0.63,0.0,2.1,0.43,0.57,1.48,18.03,0.0,14.13,6.95,14.66,6.25,16.73,0.9,8.38,8.62,
6509,6509,COCE5_2015,1.49,7.72,1.4,0.0,5.15,0.68,0.61,13.4,0.92,0.0,0.0,4.66,25.75,0.17,0.61,0.0,2.27,0.43,0.57,1.15,16.63,0.0,13.19,8.8,18.11,7.88,14.14,0.9,7.69,5.11,
6510,6510,COCE5_2016,1.85,9.9,1.68,0.0,6.96,0.95,0.79,38.33,1.17,0.0,0.0,5.05,29.71,1.2,0.39,0.0,1.63,0.47,0.53,1.07,18.56,0.0,13.65,9.59,16.99,7.98,13.74,0.83,9.3,3.56,
6511,6511,COCE5_2017,3.64,9.78,1.65,0.0,6.89,0.93,0.75,39.08,1.1,0.0,0.0,5.6,33.18,0.9,0.41,0.0,1.71,0.45,0.55,0.94,16.21,0.0,13.46,9.48,16.87,7.65,13.2,0.81,9.69,0.74,
6512,6512,COCE5_2018,2.27,10.25,1.31,0.0,7.22,0.73,0.58,21.1,0.81,0.0,0.0,4.68,36.77,0.63,0.6,0.0,3.33,0.44,0.56,0.91,13.0,0.0,10.15,7.14,12.73,5.62,9.01,0.79,12.35,18.42,
6513,6513,COCE5_2019,3.0,12.0,1.56,5.82,8.62,0.9,0.56,44.16,0.75,0.0,0.0,5.2,40.0,0.0,0.65,2.41,3.58,0.36,0.64,1.05,14.08,15.53,10.49,7.53,13.0,4.67,9.0,0.62,8.25,9.99,50.01045918367347
6514,6514,COCE5_2020,3.54,17.62,1.45,6.61,11.88,0.8,0.5,10.41,0.67,0.0,0.0,3.41,41.49,0.0,0.69,3.16,5.67,0.34,0.66,0.84,12.67,12.04,6.7,4.52,8.21,2.83,5.07,0.63,7.29,6.09,51.37646586345382
6515,6515,COCE5_2021,6.23,9.26,1.3,3.59,4.92,0.56,0.4,29.85,0.57,0.0,0.0,6.28,44.79,0.0,0.99,2.73,3.74,0.31,0.69,0.96,16.31,15.54,11.33,6.02,14.01,4.35,10.51,0.72,14.63,4.45,52.724979757085016
6516,6516,COCE5_2022,4.31,5.48,0.89,2.15,2.86,0.41,0.29,2.67,0.37,0.0,0.0,8.23,50.82,0.0,1.11,2.69,3.58,0.32,0.68,0.68,16.77,19.06,14.3,7.48,16.19,5.2,12.31,0.7,13.27,8.01,47.80504
6517,6517,COCE5_2023,0.71,6.16,0.8,0.0,2.66,0.39,0.26,1.96,0.33,0.0,6.65,7.05,54.49,1.18,1.29,0.0,4.31,0.32,0.68,0.64,17.53,0.0,14.52,6.27,12.93,4.18,10.92,0.67,13.27,4.72,46.755322580645164
6518,6518,GSHP3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.91,0.45,0.55,0.46,75.41,0.0,61.9,24.29,6.39,2.89,10.58,0.12,0.0,0.0,
6519,6519,GSHP3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.19,0.32,0.68,2.18,78.45,0.0,61.89,9.78,3.06,0.97,8.59,0.1,0.0,0.0,
6520,6520,GSHP3_2011,0.0,15.08,1.72,0.0,6.7,4.17,0.45,10.54,0.51,0.0,10.81,0.75,6.6,0.0,1.05,0.0,4.1,0.26,0.74,1.43,79.57,0.0,62.25,27.67,11.41,2.96,8.72,0.11,0.0,0.0,
6521,6521,GSHP3_2012,0.0,5.97,2.22,0.0,4.99,2.97,0.29,2.12,0.37,0.0,10.7,1.79,4.81,0.04,0.37,0.0,5.71,0.5,0.5,2.52,79.35,0.0,59.55,49.76,5.47,2.71,3.29,0.05,0.0,0.0,
6522,6522,GSHP3_2013,0.0,3.77,3.8,0.0,2.95,2.17,0.21,8.78,0.26,0.0,8.48,2.5,2.48,0.09,0.58,0.0,5.53,0.41,0.59,0.88,85.95,0.0,73.38,57.57,8.3,3.43,4.6,0.06,0.0,0.0,
6523,6523,GSHP3_2014,0.0,1.49,0.29,0.0,3.98,1.46,0.1,1.86,0.12,0.0,15.72,4.88,25.29,0.02,0.85,0.0,11.73,0.35,0.65,1.69,85.47,0.0,36.75,98.11,19.3,6.76,2.36,0.07,20.08,0.0,
6524,6524,GSHP3_2015,0.0,0.26,0.18,0.0,3.2,0.54,0.04,3.31,0.05,0.0,35.12,10.93,15.46,0.0,1.8,0.0,31.92,0.24,0.76,0.87,86.18,0.0,16.79,210.0,70.74,17.06,0.1,0.08,17.74,0.0,
6525,6525,GSHP3_2016,0.0,2.07,0.39,0.0,1.92,1.46,0.11,3.23,0.12,0.0,7.7,1.93,10.24,0.02,1.17,0.0,5.78,0.29,0.71,0.66,85.72,0.0,76.26,70.74,18.84,5.56,7.55,0.08,13.55,0.0,
6526,6526,GSHP3_2017,0.0,1.73,0.35,0.0,1.01,1.72,0.12,0.46,0.18,0.0,3.81,3.31,16.11,0.05,0.98,0.0,2.79,0.34,0.66,4.73,88.93,0.0,169.83,99.67,20.53,7.06,13.83,0.07,6.83,0.0,
6527,6527,GSHP3_2018,0.0,1.28,11.81,0.0,8.57,2.12,0.15,1.17,0.21,0.0,22.12,5.14,0.56,0.01,18.66,0.0,13.55,0.01,0.99,0.66,87.05,0.0,24.72,165.59,923.01,12.01,1.0,0.07,0.36,0.0,
6528,6528,GSHP3_2019,109.63,5.67,44.48,1.62,1.66,1.4,0.11,1.56,0.14,10.13,10.35,0.49,0.06,0.0,232.87,8.5,8.69,0.0,1.0,1.54,73.81,85.99,84.12,24.65,784.99,2.02,8.52,0.08,11.13,0.0,42.794797979797984
6529,6529,GSHP3_2020,0.0,0.23,0.23,5.9,6.77,1.2,0.06,4.14,0.08,92.58,106.28,245.2,242.94,0.0,0.0,86.68,99.5,0.28,1.28,0.9,66.49,20.3,17.69,515.29,100.93,27.93,3.43,0.05,18.98,0.0,53.063546798029556
6530,6530,GSHP3_2021,0.0,0.26,0.09,1.27,1.34,0.52,0.04,1.26,0.05,32.56,34.52,132.97,375.91,0.0,0.0,31.29,33.18,0.42,1.42,1.18,73.2,40.88,38.55,196.4,35.37,14.86,2.54,0.08,12.81,0.0,42.7364161849711
6531,6531,GSHP3_2022,0.0,0.5,0.05,0.85,0.91,0.28,0.03,1.65,0.04,33.7,35.81,44.99,420.9,0.0,0.0,32.85,34.91,0.54,1.54,0.91,70.12,33.09,31.14,56.3,10.69,5.8,3.38,0.1,9.39,0.0,26.46778947368421
6532,6532,GSHP3_2023,0.0,1.72,0.03,0.66,0.7,0.18,0.02,0.48,0.02,41.12,43.19,8.74,435.81,0.02,0.0,40.46,42.5,0.54,1.54,0.81,68.37,27.69,26.36,10.72,2.01,1.08,2.87,0.1,9.39,0.0,16.212500000000002
6533,6533,TASA3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.27,0.34,0.45,0.55,1.7,43.74,20.14,16.12,7.92,12.54,5.66,11.62,0.71,0.0,0.0,
6534,6534,TASA3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.12,0.46,0.54,2.36,45.82,20.07,17.2,11.54,15.26,7.03,10.11,0.61,0.0,0.0,
